-0.4332861160238445 0.03668790413041153 0.3958632287355872 2.3479205249167343 2.0871210324641685 0.0002183057476252933
-0.4332886699601574 0.03669463760268402 0.395902269218006 2.347981887550358 2.087149642594934 8.469725970104668e-0
-0.43329223284883844 0.03670019572307373 0.3958533455057181 2.347906478982313 2.0870652916949757 0.0001496569075371506
-0.43329027500422507 0.036695318962283195 0.3958741961168407 2.3478942737955184 2.0871364784908244 0.0001412295369027251
-0.43329076816640716 0.03668454330324698 0.395901664619645 2.3478722124090377 2.0872734135248785 0.0001700904674219095
-0.4333017749503574 0.03670824445380336 0.39589853141563314 2.347867721421883 2.087246420513575 0.000143834789317312
-0.43329143669713266 0.03670124117028392 0.3958886742531355 2.347817938118269 2.087254662760895 0.0002094926788424738
-0.4333075031253189 0.03671053903271717 0.395908028401306 2.3476838481491384 2.0874392598876486 0.0001498105137134777
-0.43331815932862516 0.03671231131287498 0.3959475070360668 2.347707747125079 2.0875097371649396 5.873124341268856e-0
-0.4333048274668369 0.036713279377259676 0.39593622947290175 2.347626414209402 2.0875599942701437 0.0001834409149389929
-0.43331796642957743 0.03671479926333286 0.3959590611493841 2.347603553822049 2.0876107012631118 0.0001081704943184375
-0.4333276841879971 0.03672646742570754 0.3959702011340325 -2.347615125240062 -2.087617977807459 -0.0001012237378391383
-0.4333342469068396 0.03672914410995171 0.3959846462128372 -2.347533740652615 -2.0876423265653026 -6.729269366965377e-0
-0.43333092494753084 0.03671708310088683 0.39599909995718785 -2.3474695565002612 -2.0876822605020826 -5.085868842719298e-0
-0.4333374069080141 0.036719906579431555 0.39599282403145825 -2.3475106548964786 -2.0877153220371087 -6.791998921214005e-0
-0.43333401761884516 0.03672369820842459 0.3960025633245547 -2.3475131152625446 -2.0876643528594747 -6.636394190948571e-0
-0.43333505971778924 0.036734794633548916 0.39603410313745535 -2.347498507749538 -2.0876001461710074 -2.535937141660475e-0
-0.4333541615419445 0.03672673229350703 0.39605391070962076 -2.3474323108643866 -2.087642779099584 7.485576745689828e-0
-0.4333541615419445 0.03672673229350703 0.39605391070962076 -2.3474323108643866 -2.087642779099584 7.485576745689828e-0
-0.4333634775675531 0.03673293549815575 0.396080778807439 -2.347363655592544 -2.0875586537151296 3.0751875655042926e-0
-0.43336061750545457 0.036726577417681316 0.39607973702695687 -2.347379195721772 -2.087573270969604 9.856287535719729e-0
-0.4333754655870502 0.03673525978320057 0.3961138522594904 -2.3472817576152525 -2.0875869793822472 0.0001048521237347095
-0.433372449065938 0.036734011795258904 0.3961297266585677 -2.3472574048960264 -2.0875653137513273 0.0001297303109470953
-0.4333748141207753 0.036737541978021634 0.3961369496614432 -2.3472955498629924 -2.0874732710777955 0.000112972902351229
-0.43337353665012446 0.03673979146413771 0.3961461839364919 -2.347283615527513 -2.087487444997736 0.0001542977524832154
-0.43338177323862037 0.03674716200610936 0.39616921183998205 -2.3472799257752923 -2.087435162727232 0.0002046019084174907
-0.43338702469684914 0.03675465785921996 0.3961710313959907 -2.3472842086963666 -2.0874141849165615 0.000212725018580851
-0.43339602835630947 0.03674380054923824 0.39617783284773567 -2.3472257633252553 -2.0874864803921374 0.000271854031539916
-0.43338877059434666 0.036741909482126314 0.39616461976215944 -2.347206124432259 -2.0875200103510956 0.0001620338343440526
-0.4333938468066787 0.036740132192115436 0.39618266167268057 -2.347293644595466 -2.0874457311922603 0.00021261618181584
-0.4333992073731455 0.036756856778815954 0.3961944111391532 -2.347195675340605 -2.0874349367033878 0.0002110958698786376
-0.4334048501716104 0.036751274482655 0.39617573417108454 -2.3472768637339843 -2.087457408883494 0.000195299281923752
-0.4334034166647661 0.036745326709860526 0.39619284637006946 -2.3471947842875296 -2.0874838399777804 0.0002286128818426280
-0.4334102551556797 0.03677227736885807 0.39621564516160657 -2.3472697893396197 -2.087351179398208 0.0002947717047374517
-0.4333997075670562 0.03675706136595428 0.39620161912826046 -2.3472675028968375 -2.0873729852735106 0.0002018323529115421
-0.43341393987595833 0.036773566361017744 0.3962280694161372 -2.3472063400485563 -2.08734425909621 0.000251145361245329
-0.43340752769875457 0.03676176643283694 0.39620424632846196 -2.3472786926472713 -2.0874322832848797 0.0002281549240846471
-0.43340913754305915 0.03674898572519338 0.39622441761923066 -2.3471772263994506 -2.0874180880354585 0.000250453834269299
-0.43340428116605983 0.03675506045977452 0.3962311583527109 -2.347185472660873 -2.0873755743410647 0.000309588452336898
-0.4334095151920941 0.03676640745410234 0.39623040474266813 -2.3472024741612256 -2.08736544466441 0.0002427643487847961
-0.43340726508822397 0.03676147835931666 0.3962241866419323 -2.347169782486238 -2.0874115317572772 0.000216372444759656
-0.43340420604053403 0.03675375593462354 0.3962193157345095 -2.3472380733354115 -2.0873719994961757 0.0003023027192083803
-0.43339740039688796 0.036745412229579166 0.3962170340183456 -2.3471686413371264 -2.087436389709239 0.0002260451828646366
-0.43340610484796577 0.036759884995450375 0.3962175199387232 -2.3471919113281174 -2.087456873949023 0.0002857182622328835
-0.4334043116202902 0.03675361152482006 0.39618698043056166 -2.347245579609874 -2.087429876386885 0.0001853947672286537
-0.4334143310001933 0.03675384090468581 0.3962216224792994 -2.3471767117920255 -2.087418994806497 0.000292585611937210
-0.4334035526667592 0.03674408156104279 0.3962144696205479 -2.3471969167709847 -2.087411757088152 0.00028471588515472
-0.43340985030349566 0.036746667697988664 0.39620581822538 -2.347192522950655 -2.0874321589630385 0.0002767966104051419
